date,voltage,voltage_raw
2021-08-15 18:55:42,0.39162,1.96941
2021-08-15 18:56:42,0.39124,1.96941
2021-08-15 18:57:42,0.39239,1.96941
2021-08-15 18:58:42,0.393,1.96941
2021-08-15 18:59:42,0.39319,1.96941
2021-08-15 19:00:42,0.39261,1.96941
2021-08-15 19:01:42,0.39319,1.96941
2021-08-15 19:02:42,0.393,1.96941
2021-08-15 19:03:42,0.39338,1.96941
2021-08-15 19:04:42,0.39338,1.96941
2021-08-15 19:05:42,0.393,1.96941
2021-08-15 19:06:42,0.39216,1.96941
2021-08-15 19:07:42,0.39185,1.96941
2021-08-15 19:08:42,0.3922,1.96941
2021-08-15 19:09:42,0.39197,1.96941
2021-08-15 19:10:42,0.39178,1.96941
2021-08-15 19:11:42,0.39128,1.96941
2021-08-15 19:12:42,0.39071,1.96941
2021-08-15 19:13:42,0.39113,1.96941
2021-08-15 19:14:42,0.39117,1.96941
2021-08-15 19:15:42,0.39071,1.96941
2021-08-15 19:16:42,0.39063,1.96941
2021-08-15 19:17:42,0.39071,1.96941
2021-08-15 19:18:42,0.39124,1.96941
2021-08-15 19:19:42,0.39105,1.96941
2021-08-15 19:20:42,0.39075,1.96941
2021-08-15 19:21:42,0.39067,1.96941
2021-08-15 19:22:42,0.3904,1.96941
2021-08-15 19:23:42,0.39014,1.96944
2021-08-15 19:24:42,0.39029,1.96944
2021-08-15 19:25:42,0.3909,1.96941
2021-08-15 19:26:42,0.39033,1.96941
2021-08-15 19:27:42,0.39021,1.96944
2021-08-15 19:28:42,0.38994,1.96941
2021-08-15 19:29:42,0.39082,1.96944
2021-08-15 19:30:42,0.39021,1.96941
2021-08-15 19:31:42,0.39025,1.96944
2021-08-15 19:32:42,0.38991,1.96944
2021-08-15 19:33:42,0.3904,1.96944
2021-08-15 19:34:42,0.38979,1.96941
2021-08-15 19:35:42,0.3893,1.96944
2021-08-15 19:36:42,0.38911,1.96944
2021-08-15 19:37:42,0.38907,1.96944
2021-08-15 19:38:42,0.38911,1.96944
2021-08-15 19:39:42,0.38869,1.96944
2021-08-15 19:40:42,0.38846,1.96944
2021-08-15 19:41:42,0.38838,1.96944
2021-08-15 19:42:42,0.38872,1.96944
2021-08-15 19:43:42,0.38861,1.96941
2021-08-15 19:44:42,0.38808,1.96941
2021-08-15 19:45:42,0.388,1.96944
2021-08-15 19:46:42,0.38758,1.96944
2021-08-15 19:47:42,0.38781,1.96944
2021-08-15 19:48:42,0.38785,1.96941
2021-08-15 19:49:42,0.38766,1.96944
2021-08-15 19:50:42,0.38762,1.96944
2021-08-15 19:51:42,0.38792,1.96944
2021-08-15 19:52:42,0.38758,1.96944
2021-08-15 19:53:42,0.38808,1.96944
2021-08-15 19:54:42,0.38952,1.96944
2021-08-15 19:55:42,0.38918,1.96944
2021-08-15 19:56:42,0.39155,1.96941
2021-08-15 19:57:42,0.39075,1.96941
2021-08-15 19:58:42,0.39143,1.96944
2021-08-15 19:59:42,0.38968,1.96944
2021-08-15 20:00:42,0.39017,1.96941
2021-08-15 20:01:42,0.38808,1.96944
2021-08-15 20:02:42,0.38937,1.96944
2021-08-15 20:03:42,0.38964,1.96944
2021-08-15 20:04:42,0.38788,1.96941
2021-08-15 20:05:42,0.38907,1.96944
2021-08-15 20:06:42,0.38895,1.96944
2021-08-15 20:07:42,0.38952,1.96941
2021-08-15 20:08:42,0.3893,1.96941
2021-08-15 20:09:42,0.38899,1.96941
2021-08-15 20:10:42,0.39307,1.96941
2021-08-15 20:11:42,0.39101,1.96941
2021-08-15 20:12:42,0.38945,1.96941
2021-08-15 20:13:42,0.38968,1.96941
2021-08-15 20:14:42,0.39071,1.96941
2021-08-15 20:15:42,0.39109,1.96941
2021-08-15 20:16:42,0.3901,1.96941
2021-08-15 20:17:42,0.39132,1.96941
2021-08-15 20:18:42,0.39239,1.96941
2021-08-15 20:19:42,0.38853,1.96941
2021-08-15 20:20:42,0.3904,1.96941
2021-08-15 20:21:42,0.38857,1.96941
2021-08-15 20:22:42,0.38853,1.96941
2021-08-15 20:23:42,0.38773,1.96941
2021-08-15 20:24:42,0.38922,1.96941
2021-08-15 20:25:42,0.38911,1.96941
2021-08-15 20:26:42,0.39036,1.96941
2021-08-15 20:27:42,0.39097,1.96941
2021-08-15 20:28:42,0.38758,1.96941
2021-08-15 20:29:42,0.38907,1.96941
2021-08-15 20:30:42,0.38983,1.96941
2021-08-15 20:31:42,0.38987,1.96941
2021-08-15 20:32:42,0.3883,1.96941
2021-08-15 20:33:42,0.38785,1.96941
2021-08-15 20:34:42,0.38808,1.96941
2021-08-15 20:35:42,0.38811,1.96941
2021-08-15 20:36:42,0.388,1.96941
2021-08-15 20:37:42,0.38914,1.96941
2021-08-15 20:38:42,0.38918,1.96941
2021-08-15 20:39:42,0.39063,1.96941
2021-08-15 20:40:42,0.388,1.96941
2021-08-15 20:41:42,0.38823,1.96941
2021-08-15 20:42:42,0.38876,1.96941
2021-08-15 20:43:42,0.39307,1.96941
2021-08-15 20:44:42,0.39147,1.96941
2021-08-15 20:45:42,0.39067,1.96941
2021-08-15 20:46:42,0.39113,1.96941
2021-08-15 20:47:42,0.38746,1.96941
2021-08-15 20:48:42,0.38746,1.96941
2021-08-15 20:49:42,0.38712,1.96941
2021-08-15 20:50:42,0.38834,1.96941
2021-08-15 20:51:42,0.39025,1.96941
2021-08-15 20:52:42,0.39475,1.96941
2021-08-15 20:53:42,0.39345,1.96941
2021-08-15 20:54:42,0.39536,1.96941
2021-08-15 20:55:42,0.39315,1.96941
2021-08-15 20:56:42,0.3912,1.96941
2021-08-15 20:57:42,0.39052,1.96941
2021-08-15 20:58:42,0.39021,1.96941
2021-08-15 20:59:42,0.38937,1.96941
2021-08-15 21:00:42,0.38979,1.96941
2021-08-15 21:01:42,0.3917,1.96941
2021-08-15 21:02:42,0.39052,1.96944
2021-08-15 21:03:42,0.39082,1.96944
2021-08-15 21:04:42,0.39158,1.96944
2021-08-15 21:05:42,0.39151,1.96944
2021-08-15 21:06:42,0.39113,1.96944
2021-08-15 21:07:42,0.39174,1.96944
2021-08-15 21:08:42,0.39052,1.96944
2021-08-15 21:09:42,0.39075,1.96944
2021-08-15 21:10:42,0.39132,1.96944
2021-08-15 21:11:42,0.39162,1.96944
2021-08-15 21:12:42,0.39078,1.96948
2021-08-15 21:13:42,0.39109,1.96948
2021-08-15 21:14:42,0.39086,1.96948
2021-08-15 21:15:42,0.39044,1.96948
2021-08-15 21:16:42,0.39075,1.96948
2021-08-15 21:17:42,0.39075,1.96948
2021-08-15 21:18:42,0.39101,1.96948
2021-08-15 21:19:42,0.39349,1.96948
2021-08-15 21:20:42,0.39162,1.96948
2021-08-15 21:21:42,0.39216,1.96948
2021-08-15 21:22:42,0.39128,1.96948
2021-08-15 21:23:42,0.39101,1.96948
2021-08-15 21:24:42,0.3925,1.96948
2021-08-15 21:25:42,0.39143,1.96952
2021-08-15 21:26:42,0.38998,1.96952
2021-08-15 21:27:42,0.38991,1.96952
2021-08-15 21:28:42,0.3888,1.96952
2021-08-15 21:29:42,0.38964,1.96952
2021-08-15 21:30:42,0.39052,1.96952
2021-08-15 21:31:42,0.39029,1.96952
2021-08-15 21:32:42,0.3904,1.96952
2021-08-15 21:33:42,0.3901,1.96952
2021-08-15 21:34:42,0.39158,1.96952
2021-08-15 21:35:42,0.39006,1.96952
2021-08-15 21:36:42,0.39204,1.96952
2021-08-15 21:37:42,0.39048,1.96952
2021-08-15 21:38:42,0.39094,1.96952
2021-08-15 21:39:42,0.38968,1.96952
2021-08-15 21:40:42,0.38937,1.96952
2021-08-15 21:41:42,0.39036,1.96952
2021-08-15 21:42:42,0.39002,1.96956
2021-08-15 21:43:42,0.39101,1.96952
2021-08-15 21:44:42,0.38983,1.96952
2021-08-15 21:45:42,0.39036,1.96956
2021-08-15 21:46:42,0.39067,1.96956
2021-08-15 21:47:42,0.38979,1.96956
2021-08-15 21:48:42,0.38998,1.96956
2021-08-15 21:49:42,0.3901,1.96956
2021-08-15 21:50:42,0.38952,1.96956
2021-08-15 21:51:42,0.38983,1.96956
2021-08-15 21:52:42,0.39075,1.96956
2021-08-15 21:53:42,0.38998,1.96956
2021-08-15 21:54:42,0.39063,1.96956
2021-08-15 21:55:42,0.38945,1.96956
2021-08-15 21:56:42,0.3901,1.96956
2021-08-15 21:57:42,0.38983,1.96956
2021-08-15 21:58:42,0.39033,1.96956
2021-08-15 21:59:42,0.38941,1.96956
2021-08-15 22:00:42,0.39014,1.96956
2021-08-15 22:01:42,0.3896,1.96956
2021-08-15 22:02:42,0.38876,1.96956
2021-08-15 22:03:42,0.39101,1.96956
2021-08-15 22:04:42,0.39048,1.96956
2021-08-15 22:05:42,0.3901,1.96956
2021-08-15 22:06:42,0.38979,1.96956
2021-08-15 22:07:42,0.39006,1.96956
2021-08-15 22:08:42,0.39136,1.96956
2021-08-15 22:09:42,0.3917,1.96956
2021-08-15 22:10:42,0.39193,1.96956
2021-08-15 22:11:42,0.39067,1.96956
2021-08-15 22:12:42,0.3917,1.96956
2021-08-15 22:13:42,0.39147,1.96956
2021-08-15 22:14:42,0.38991,1.96956
2021-08-15 22:15:42,0.38991,1.96956
2021-08-15 22:16:42,0.39086,1.96956
2021-08-15 22:17:42,0.39033,1.96956
2021-08-15 22:18:42,0.38983,1.96956
2021-08-15 22:19:42,0.39261,1.96956
2021-08-15 22:20:42,0.39055,1.96956
2021-08-15 22:21:42,0.39101,1.96956
2021-08-15 22:22:42,0.39059,1.96956
2021-08-15 22:23:42,0.39113,1.96956
2021-08-15 22:24:42,0.39059,1.96956
2021-08-15 22:25:42,0.39044,1.96956
2021-08-15 22:26:42,0.39067,1.96956
2021-08-15 22:27:42,0.39204,1.96956
2021-08-15 22:28:42,0.39143,1.96956
2021-08-15 22:29:42,0.38998,1.96952
2021-08-15 22:30:42,0.39212,1.96952
2021-08-15 22:31:42,0.39006,1.96952
2021-08-15 22:32:42,0.3909,1.96952
2021-08-15 22:33:42,0.39155,1.96952
2021-08-15 22:34:42,0.39097,1.96952
2021-08-15 22:35:42,0.39284,1.96952
2021-08-15 22:36:42,0.39189,1.96952
2021-08-15 22:37:42,0.39197,1.96952
2021-08-15 22:38:42,0.39322,1.96952
2021-08-15 22:39:42,0.39315,1.96952
2021-08-15 22:40:42,0.39189,1.96952
2021-08-15 22:41:42,0.39322,1.96952
2021-08-15 22:42:42,0.39349,1.96952
2021-08-15 22:43:42,0.39204,1.96952
2021-08-15 22:44:42,0.39136,1.96952
2021-08-15 22:45:42,0.39216,1.96952
2021-08-15 22:46:42,0.39113,1.96952
2021-08-15 22:47:42,0.39223,1.96952
2021-08-15 22:48:42,0.39174,1.96952
2021-08-15 22:49:42,0.3925,1.96952
2021-08-15 22:50:42,0.39254,1.96952
2021-08-15 22:51:42,0.39139,1.96952
2021-08-15 22:52:42,0.39075,1.96952
2021-08-15 22:53:42,0.39277,1.96952
2021-08-15 22:54:42,0.39193,1.96952
2021-08-15 22:55:42,0.39181,1.96952
2021-08-15 22:56:42,0.39227,1.96952
2021-08-15 22:57:42,0.39136,1.96952
2021-08-15 22:58:42,0.3917,1.96952
2021-08-15 22:59:42,0.39132,1.96952
2021-08-15 23:00:42,0.39078,1.96952
2021-08-15 23:01:42,0.39143,1.96952
2021-08-15 23:02:42,0.39033,1.96952
2021-08-15 23:03:42,0.39158,1.96952
2021-08-15 23:04:42,0.39105,1.96952
2021-08-15 23:05:42,0.3909,1.96952
2021-08-15 23:06:42,0.38972,1.96952
2021-08-15 23:07:42,0.38975,1.96952
2021-08-15 23:08:42,0.39029,1.96952
2021-08-15 23:09:42,0.39174,1.96952
2021-08-15 23:10:42,0.39128,1.96952
2021-08-15 23:11:42,0.39181,1.96952
2021-08-15 23:12:42,0.39181,1.96952
2021-08-15 23:13:42,0.39334,1.96952
2021-08-15 23:14:42,0.39155,1.96952
2021-08-15 23:15:42,0.39258,1.96952
2021-08-15 23:16:42,0.39178,1.96952
2021-08-15 23:17:42,0.39082,1.96952
2021-08-15 23:18:42,0.39113,1.96952
2021-08-15 23:19:42,0.3912,1.96952
2021-08-15 23:20:42,0.39174,1.96952
2021-08-15 23:21:42,0.39178,1.96952
2021-08-15 23:22:42,0.39147,1.96952
2021-08-15 23:23:42,0.39143,1.96952
2021-08-15 23:24:42,0.3912,1.96952
2021-08-15 23:25:42,0.39105,1.96952
2021-08-15 23:26:42,0.3912,1.96952
2021-08-15 23:27:42,0.39143,1.96952
2021-08-15 23:28:42,0.39143,1.96948
2021-08-15 23:29:42,0.39128,1.96952
2021-08-15 23:30:42,0.39071,1.96948
2021-08-15 23:31:42,0.39136,1.96948
2021-08-15 23:32:42,0.39136,1.96948
2021-08-15 23:33:42,0.39181,1.96948
2021-08-15 23:34:42,0.39166,1.96948
2021-08-15 23:35:42,0.39128,1.96948
2021-08-15 23:36:42,0.39063,1.96948
2021-08-15 23:37:42,0.39139,1.96948
2021-08-15 23:38:42,0.39185,1.96948
2021-08-15 23:39:42,0.39117,1.96948
2021-08-15 23:40:42,0.39136,1.96948
2021-08-15 23:41:42,0.39063,1.96948
2021-08-15 23:42:42,0.39105,1.96948
2021-08-15 23:43:42,0.39113,1.96948
2021-08-15 23:44:42,0.39189,1.96948
2021-08-15 23:45:42,0.39174,1.96948
2021-08-15 23:46:42,0.39067,1.96948
2021-08-15 23:47:42,0.39075,1.96948
2021-08-15 23:48:42,0.39216,1.96948
2021-08-15 23:49:42,0.39197,1.96948
2021-08-15 23:50:42,0.39086,1.96948
2021-08-15 23:51:42,0.3912,1.96948
2021-08-15 23:52:42,0.39174,1.96948
2021-08-15 23:53:42,0.39082,1.96948
2021-08-15 23:54:42,0.39227,1.96948
2021-08-15 23:55:42,0.39223,1.96948
2021-08-15 23:56:42,0.39391,1.96948
2021-08-15 23:57:42,0.39193,1.96948
2021-08-15 23:58:42,0.39082,1.96948
2021-08-15 23:59:42,0.39315,1.96948
2021-08-16 00:00:42,0.39422,1.96944
2021-08-16 00:01:42,0.39448,1.96944
2021-08-16 00:02:42,0.39281,1.96944
2021-08-16 00:03:42,0.39235,1.96944
2021-08-16 00:04:42,0.3933,1.96944
2021-08-16 00:05:42,0.39277,1.96944
2021-08-16 00:06:42,0.39261,1.96944
2021-08-16 00:07:42,0.39216,1.96944
2021-08-16 00:08:42,0.392,1.96944
2021-08-16 00:09:42,0.39223,1.96944
2021-08-16 00:10:42,0.39246,1.96944
2021-08-16 00:11:42,0.39189,1.96944
2021-08-16 00:12:42,0.39292,1.96944
2021-08-16 00:13:42,0.39216,1.96944
2021-08-16 00:14:42,0.39235,1.96944
2021-08-16 00:15:42,0.39269,1.96944
2021-08-16 00:16:42,0.39254,1.96941
2021-08-16 00:17:42,0.39216,1.96941
2021-08-16 00:18:42,0.39181,1.96941
2021-08-16 00:19:42,0.39136,1.96941
2021-08-16 00:20:42,0.39212,1.96941
2021-08-16 00:21:42,0.39212,1.96941
2021-08-16 00:22:42,0.39334,1.96941
2021-08-16 00:23:42,0.39162,1.96941
2021-08-16 00:24:42,0.39189,1.96941
2021-08-16 00:25:42,0.39139,1.96941
2021-08-16 00:26:42,0.39136,1.96941
2021-08-16 00:27:42,0.39166,1.96941
2021-08-16 00:28:42,0.39223,1.96941
2021-08-16 00:29:42,0.39193,1.96941
2021-08-16 00:30:42,0.39185,1.96937
2021-08-16 00:31:42,0.39223,1.96941
2021-08-16 00:32:42,0.39174,1.96941
2021-08-16 00:33:42,0.3917,1.96941
2021-08-16 00:34:42,0.39155,1.96937
2021-08-16 00:35:42,0.39155,1.96937
2021-08-16 00:36:42,0.39128,1.96937
2021-08-16 00:37:42,0.39212,1.96937
2021-08-16 00:38:42,0.39204,1.96937
2021-08-16 00:39:42,0.39124,1.96937
2021-08-16 00:40:42,0.39124,1.96937
2021-08-16 00:41:42,0.39162,1.96937
2021-08-16 00:42:42,0.3912,1.96937
2021-08-16 00:43:42,0.39132,1.96937
2021-08-16 00:44:42,0.39197,1.96937
2021-08-16 00:45:42,0.39155,1.96937
2021-08-16 00:46:42,0.39178,1.96937
2021-08-16 00:47:42,0.39166,1.96937
2021-08-16 00:48:42,0.39208,1.96937
2021-08-16 00:49:42,0.39181,1.96937
2021-08-16 00:50:42,0.39178,1.96937
2021-08-16 00:51:42,0.39139,1.96937
2021-08-16 00:52:42,0.39204,1.96937
2021-08-16 00:53:42,0.39353,1.96933
2021-08-16 00:54:42,0.3922,1.96937
2021-08-16 00:55:42,0.39174,1.96933
2021-08-16 00:56:42,0.39097,1.96933
2021-08-16 00:57:42,0.39101,1.96933
2021-08-16 00:58:42,0.39181,1.96933
2021-08-16 00:59:42,0.39109,1.96933
2021-08-16 01:00:42,0.39063,1.96933
2021-08-16 01:01:42,0.39021,1.96933
2021-08-16 01:02:42,0.39105,1.96933
2021-08-16 01:03:42,0.3904,1.96933
2021-08-16 01:04:42,0.39021,1.96933
2021-08-16 01:05:42,0.39147,1.96933
2021-08-16 01:06:42,0.39086,1.96933
2021-08-16 01:07:42,0.39033,1.96933
2021-08-16 01:08:42,0.39101,1.96933
2021-08-16 01:09:42,0.38994,1.96933
2021-08-16 01:10:42,0.3893,1.96933
2021-08-16 01:11:42,0.39094,1.96933
2021-08-16 01:12:42,0.38987,1.96929
2021-08-16 01:13:42,0.3896,1.96929
2021-08-16 01:14:42,0.39006,1.96929
2021-08-16 01:15:42,0.39014,1.96929
2021-08-16 01:16:42,0.39097,1.96929
2021-08-16 01:17:42,0.39014,1.96929
2021-08-16 01:18:42,0.39231,1.96929
2021-08-16 01:19:42,0.39166,1.96929
2021-08-16 01:20:42,0.38983,1.96929
2021-08-16 01:21:42,0.39055,1.96929
2021-08-16 01:22:42,0.39014,1.96929
2021-08-16 01:23:42,0.38975,1.96929
2021-08-16 01:24:42,0.39067,1.96929
2021-08-16 01:25:42,0.39132,1.96929
2021-08-16 01:26:42,0.39208,1.96929
2021-08-16 01:27:42,0.3917,1.96929
2021-08-16 01:28:42,0.39067,1.96929
2021-08-16 01:29:42,0.39082,1.96929
2021-08-16 01:30:42,0.39189,1.96925
2021-08-16 01:31:42,0.39086,1.96925
2021-08-16 01:32:42,0.39055,1.96925
2021-08-16 01:33:42,0.39002,1.96925
2021-08-16 01:34:42,0.39071,1.96925
2021-08-16 01:35:42,0.39189,1.96925
2021-08-16 01:36:42,0.38975,1.96925
2021-08-16 01:37:42,0.38991,1.96925
2021-08-16 01:38:42,0.38899,1.96925
2021-08-16 01:39:42,0.38857,1.96925
2021-08-16 01:40:42,0.38849,1.96925
2021-08-16 01:41:42,0.38804,1.96925
2021-08-16 01:42:42,0.38788,1.96925
2021-08-16 01:43:42,0.38766,1.96925
2021-08-16 01:44:42,0.38808,1.96925
2021-08-16 01:45:42,0.38766,1.96925
2021-08-16 01:46:42,0.38849,1.96921
2021-08-16 01:47:42,0.38773,1.96921
2021-08-16 01:48:42,0.38796,1.96921
2021-08-16 01:49:42,0.38827,1.96921
2021-08-16 01:50:42,0.38762,1.96921
2021-08-16 01:51:42,0.38815,1.96921
2021-08-16 01:52:42,0.38842,1.96921
2021-08-16 01:53:42,0.38804,1.96921
2021-08-16 01:54:42,0.38834,1.96921
2021-08-16 01:55:42,0.38781,1.96921
2021-08-16 01:56:42,0.38746,1.96921
2021-08-16 01:57:42,0.38766,1.96921
2021-08-16 01:58:42,0.38788,1.96921
2021-08-16 01:59:42,0.38724,1.96921
2021-08-16 02:00:42,0.38746,1.96921
2021-08-16 02:01:42,0.38743,1.96921
2021-08-16 02:02:42,0.38788,1.96921
2021-08-16 02:03:42,0.38773,1.96918
2021-08-16 02:04:42,0.38811,1.96918
2021-08-16 02:05:42,0.38781,1.96918
2021-08-16 02:06:42,0.38804,1.96918
2021-08-16 02:07:42,0.38785,1.96918
2021-08-16 02:08:42,0.38853,1.96918
2021-08-16 02:09:42,0.38872,1.96918
2021-08-16 02:10:42,0.38869,1.96918
2021-08-16 02:11:42,0.38853,1.96918
2021-08-16 02:12:42,0.38884,1.96918
2021-08-16 02:13:42,0.38804,1.96918
2021-08-16 02:14:42,0.38899,1.96918
2021-08-16 02:15:42,0.38937,1.96918
2021-08-16 02:16:42,0.38865,1.96918
2021-08-16 02:17:42,0.38907,1.96918
2021-08-16 02:18:42,0.38937,1.96918
2021-08-16 02:19:42,0.3888,1.96914
2021-08-16 02:20:42,0.38785,1.96914
2021-08-16 02:21:42,0.3872,1.96914
2021-08-16 02:22:42,0.38716,1.96914
2021-08-16 02:23:42,0.38739,1.96914
2021-08-16 02:24:42,0.38712,1.96914
2021-08-16 02:25:42,0.38773,1.96914
2021-08-16 02:26:42,0.38899,1.96914
2021-08-16 02:27:42,0.38769,1.96914
2021-08-16 02:28:42,0.388,1.96914
2021-08-16 02:29:42,0.3901,1.96914
2021-08-16 02:30:42,0.38804,1.96914
2021-08-16 02:31:42,0.38827,1.96914
2021-08-16 02:32:42,0.38865,1.96914
2021-08-16 02:33:42,0.38739,1.96914
2021-08-16 02:34:42,0.39101,1.9691
2021-08-16 02:35:42,0.39101,1.9691
2021-08-16 02:36:42,0.39017,1.9691
2021-08-16 02:37:42,0.3909,1.9691
2021-08-16 02:38:42,0.38945,1.9691
2021-08-16 02:39:42,0.38838,1.9691
2021-08-16 02:40:42,0.38819,1.9691
2021-08-16 02:41:42,0.38895,1.9691
2021-08-16 02:42:42,0.38979,1.9691
2021-08-16 02:43:42,0.38956,1.9691
2021-08-16 02:44:42,0.38983,1.9691
2021-08-16 02:45:42,0.38949,1.9691
2021-08-16 02:46:42,0.39174,1.9691
2021-08-16 02:47:42,0.39208,1.9691
2021-08-16 02:48:42,0.39246,1.9691
2021-08-16 02:49:42,0.39174,1.96906
2021-08-16 02:50:42,0.39208,1.96906
2021-08-16 02:51:42,0.39284,1.96906
2021-08-16 02:52:42,0.39197,1.96906
2021-08-16 02:53:42,0.39071,1.96906
2021-08-16 02:54:42,0.39261,1.96906
2021-08-16 02:55:42,0.39097,1.96906
2021-08-16 02:56:42,0.39014,1.96906
2021-08-16 02:57:42,0.39063,1.96906
2021-08-16 02:58:42,0.38975,1.96906
2021-08-16 02:59:42,0.38861,1.96906
2021-08-16 03:00:42,0.38884,1.96906
2021-08-16 03:01:42,0.38865,1.96906
2021-08-16 03:02:42,0.38743,1.96902
2021-08-16 03:03:42,0.38773,1.96902
2021-08-16 03:04:42,0.38773,1.96902
2021-08-16 03:05:42,0.39014,1.96902
2021-08-16 03:06:42,0.3901,1.96902
2021-08-16 03:07:42,0.38918,1.96902
2021-08-16 03:08:42,0.38792,1.96902
2021-08-16 03:09:42,0.38792,1.96902
2021-08-16 03:10:42,0.38819,1.96902
2021-08-16 03:11:42,0.38865,1.96902
2021-08-16 03:12:42,0.38994,1.96902
2021-08-16 03:13:42,0.38834,1.96902
2021-08-16 03:14:42,0.38819,1.96902
2021-08-16 03:15:42,0.39036,1.96902
2021-08-16 03:16:42,0.38758,1.96899
2021-08-16 03:17:42,0.38697,1.96899
2021-08-16 03:18:42,0.38804,1.96899
2021-08-16 03:19:42,0.38872,1.96899
2021-08-16 03:20:42,0.38743,1.96899
2021-08-16 03:21:42,0.3901,1.96899
2021-08-16 03:22:42,0.38811,1.96899
2021-08-16 03:23:42,0.3875,1.96899
2021-08-16 03:24:42,0.38853,1.96899
2021-08-16 03:25:42,0.38785,1.96899
2021-08-16 03:26:42,0.38769,1.96899
2021-08-16 03:27:42,0.38972,1.96899
2021-08-16 03:28:42,0.38857,1.96899
2021-08-16 03:29:42,0.38788,1.96899
2021-08-16 03:30:42,0.38754,1.96895
2021-08-16 03:31:42,0.388,1.96895
2021-08-16 03:32:42,0.3901,1.96895
2021-08-16 03:33:42,0.38842,1.96895
2021-08-16 03:34:42,0.38731,1.96895
2021-08-16 03:35:42,0.39052,1.96895
2021-08-16 03:36:42,0.38857,1.96895
2021-08-16 03:37:42,0.38746,1.96895
2021-08-16 03:38:42,0.39059,1.96895
2021-08-16 03:39:42,0.38899,1.96895
2021-08-16 03:40:42,0.38911,1.96895
2021-08-16 03:41:42,0.38842,1.96895
2021-08-16 03:42:42,0.38731,1.96895
2021-08-16 03:43:42,0.38701,1.96895
2021-08-16 03:44:42,0.38888,1.96895
2021-08-16 03:45:42,0.38914,1.96891
2021-08-16 03:46:42,0.38872,1.96891
2021-08-16 03:47:42,0.38888,1.96891
2021-08-16 03:48:42,0.39235,1.96891
2021-08-16 03:49:42,0.39147,1.96891
2021-08-16 03:50:42,0.39025,1.96891
2021-08-16 03:51:42,0.38911,1.96891
2021-08-16 03:52:42,0.39307,1.96891
2021-08-16 03:53:42,0.3922,1.96891
2021-08-16 03:54:42,0.39204,1.96891
2021-08-16 03:55:42,0.39094,1.96891
2021-08-16 03:56:42,0.39151,1.96891
2021-08-16 03:57:42,0.3917,1.96891
2021-08-16 03:58:42,0.39208,1.96887
2021-08-16 03:59:42,0.39284,1.96887
2021-08-16 04:00:42,0.3909,1.96887
2021-08-16 04:01:42,0.39143,1.96887
2021-08-16 04:02:42,0.39292,1.96887
2021-08-16 04:03:42,0.39319,1.96887
2021-08-16 04:04:42,0.38964,1.96887
2021-08-16 04:05:42,0.3925,1.96887
2021-08-16 04:06:42,0.39261,1.96887
2021-08-16 04:07:42,0.39185,1.96887
2021-08-16 04:08:42,0.39151,1.96887
2021-08-16 04:09:42,0.39055,1.96887
2021-08-16 04:10:42,0.39059,1.96883
2021-08-16 04:11:42,0.39128,1.96883
2021-08-16 04:12:42,0.38918,1.96883
2021-08-16 04:13:42,0.3917,1.96883
2021-08-16 04:14:42,0.38899,1.96883
2021-08-16 04:15:42,0.39147,1.96883
2021-08-16 04:16:42,0.39025,1.96883
2021-08-16 04:17:42,0.3888,1.96883
2021-08-16 04:18:42,0.39033,1.96883
2021-08-16 04:19:42,0.39128,1.96883
2021-08-16 04:20:42,0.38823,1.96883
2021-08-16 04:21:42,0.39208,1.96883
2021-08-16 04:22:42,0.39342,1.96883
2021-08-16 04:23:42,0.39078,1.9688
2021-08-16 04:24:42,0.38987,1.9688
2021-08-16 04:25:42,0.39273,1.9688
2021-08-16 04:26:42,0.39284,1.9688
2021-08-16 04:27:42,0.39292,1.9688
2021-08-16 04:28:42,0.39128,1.9688
2021-08-16 04:29:42,0.38842,1.9688
2021-08-16 04:30:42,0.38987,1.9688
2021-08-16 04:31:42,0.393,1.9688
2021-08-16 04:32:42,0.39124,1.9688
2021-08-16 04:33:42,0.39178,1.9688
2021-08-16 04:34:42,0.39223,1.9688
2021-08-16 04:35:42,0.39349,1.9688
2021-08-16 04:36:42,0.39281,1.96876
2021-08-16 04:37:42,0.39254,1.96876
2021-08-16 04:38:42,0.39242,1.96876
2021-08-16 04:39:42,0.39185,1.96876
2021-08-16 04:40:42,0.39242,1.96876
2021-08-16 04:41:42,0.3925,1.96876
2021-08-16 04:42:42,0.39208,1.96876
2021-08-16 04:43:42,0.39311,1.96876
2021-08-16 04:44:42,0.39223,1.96876
2021-08-16 04:45:42,0.39223,1.96876
2021-08-16 04:46:42,0.39227,1.96876
2021-08-16 04:47:42,0.39128,1.96876
2021-08-16 04:48:42,0.39273,1.96876
2021-08-16 04:49:42,0.39254,1.96872
2021-08-16 04:50:42,0.39296,1.96872
2021-08-16 04:51:42,0.39277,1.96872
2021-08-16 04:52:42,0.39284,1.96872
2021-08-16 04:53:42,0.39239,1.96872
2021-08-16 04:54:42,0.39269,1.96872
2021-08-16 04:55:42,0.39261,1.96872
2021-08-16 04:56:42,0.39178,1.96872
2021-08-16 04:57:42,0.39162,1.96872
2021-08-16 04:58:42,0.39242,1.96872
2021-08-16 04:59:42,0.39296,1.96868
2021-08-16 05:00:42,0.39288,1.96872
2021-08-16 05:01:42,0.39254,1.96868
2021-08-16 05:02:42,0.39204,1.96868
